RespondentID,Task,Brand,Chosen,Influencer_Type,Platform,Follower_Count,Shared_pers_exp,Discount,choice,alt,id
R_20Zch8oZIb2qzDz,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_20Zch8oZIb2qzDz_Q9
R_2jqn4KWOmA3Jm5X,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2jqn4KWOmA3Jm5X_Q9
R_2jqn4KWOmA3Jm5X,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2jqn4KWOmA3Jm5X_Q9
R_2qqjsRpzQUsLHb9,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2qqjsRpzQUsLHb9_Q9
R_2qqjsRpzQUsLHb9,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2qqjsRpzQUsLHb9_Q9
R_8EgFNuyJbqjUAPw,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8EgFNuyJbqjUAPw_Q9
R_8EgFNuyJbqjUAPw,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8EgFNuyJbqjUAPw_Q9
R_2kp31PR0FN46iQf,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2kp31PR0FN46iQf_Q9
R_2kp31PR0FN46iQf,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2kp31PR0FN46iQf_Q9
R_2ejrqn8TKnFxdjr,Q9,A,1,Beauty Influence,TikTok,900K,No,10%,TRUE,A,R_2ejrqn8TKnFxdjr_Q9
R_2ejrqn8TKnFxdjr,Q9,B,0,Cosmetologist,Instagram,38K,No,20%,FALSE,B,R_2ejrqn8TKnFxdjr_Q9
R_25CTxQgxkZXwJhL,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_25CTxQgxkZXwJhL_Q9
R_25CTxQgxkZXwJhL,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_25CTxQgxkZXwJhL_Q9
R_2nUcrDJhTZq2EIp,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2nUcrDJhTZq2EIp_Q9
R_2nUcrDJhTZq2EIp,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2nUcrDJhTZq2EIp_Q9
R_2N7OAo63Pd9KM8x,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2N7OAo63Pd9KM8x_Q9
R_2N7OAo63Pd9KM8x,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2N7OAo63Pd9KM8x_Q9
R_2m97lpMAjUbKvcm,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2m97lpMAjUbKvcm_Q9
R_2m97lpMAjUbKvcm,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2m97lpMAjUbKvcm_Q9
R_2CCzKZBHtNoVkop,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2CCzKZBHtNoVkop_Q9
R_2CCzKZBHtNoVkop,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2CCzKZBHtNoVkop_Q9
R_5aNUB4DAsYlX8qJ,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_5aNUB4DAsYlX8qJ_Q9
R_5aNUB4DAsYlX8qJ,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_5aNUB4DAsYlX8qJ_Q9
R_2EjszBnX1oP5RAZ,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2EjszBnX1oP5RAZ_Q9
R_2EjszBnX1oP5RAZ,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2EjszBnX1oP5RAZ_Q9
R_8ZPPTcWXonSoG6l,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8ZPPTcWXonSoG6l_Q9
R_8ZPPTcWXonSoG6l,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8ZPPTcWXonSoG6l_Q9
R_8WMzfVbFRBKUER6,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8WMzfVbFRBKUER6_Q9
R_8WMzfVbFRBKUER6,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8WMzfVbFRBKUER6_Q9
R_80ICSIPxyJCRYCt,Q9,A,1,Beauty Influence,TikTok,900K,No,10%,TRUE,A,R_80ICSIPxyJCRYCt_Q9
R_80ICSIPxyJCRYCt,Q9,B,0,Cosmetologist,Instagram,38K,No,20%,FALSE,B,R_80ICSIPxyJCRYCt_Q9
R_26zNIBkt7zKx8UF,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_26zNIBkt7zKx8UF_Q9
R_26zNIBkt7zKx8UF,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_26zNIBkt7zKx8UF_Q9
R_2rIiKtRY6VOkfLk,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2rIiKtRY6VOkfLk_Q9
R_2rIiKtRY6VOkfLk,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2rIiKtRY6VOkfLk_Q9
R_8plLLNbtCVPDxSP,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8plLLNbtCVPDxSP_Q9
R_8plLLNbtCVPDxSP,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8plLLNbtCVPDxSP_Q9
R_8FUUWBP5duMZRPa,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8FUUWBP5duMZRPa_Q9
R_8FUUWBP5duMZRPa,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8FUUWBP5duMZRPa_Q9
R_2HeEwInPd7ow7EJ,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2HeEwInPd7ow7EJ_Q9
R_2HeEwInPd7ow7EJ,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2HeEwInPd7ow7EJ_Q9
R_8JniXbSkdh8KN2P,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8JniXbSkdh8KN2P_Q9
R_8JniXbSkdh8KN2P,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8JniXbSkdh8KN2P_Q9
R_2CEGWfyBAVdgcfp,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2CEGWfyBAVdgcfp_Q9
R_2CEGWfyBAVdgcfp,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2CEGWfyBAVdgcfp_Q9
R_8LSOmdjvpQmNIZ3,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8LSOmdjvpQmNIZ3_Q9
R_8LSOmdjvpQmNIZ3,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8LSOmdjvpQmNIZ3_Q9
R_8MrR9bea4voBRvD,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8MrR9bea4voBRvD_Q9
R_8MrR9bea4voBRvD,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8MrR9bea4voBRvD_Q9
R_21cKkUNQEMLrQSz,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_21cKkUNQEMLrQSz_Q9
R_21cKkUNQEMLrQSz,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_21cKkUNQEMLrQSz_Q9
R_81SiMohb7q8psP8,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_81SiMohb7q8psP8_Q9
R_81SiMohb7q8psP8,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_81SiMohb7q8psP8_Q9
R_8wBSJ2BogyXtb4V,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8wBSJ2BogyXtb4V_Q9
R_8wBSJ2BogyXtb4V,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8wBSJ2BogyXtb4V_Q9
R_8r0v8sVRAiDA2rT,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8r0v8sVRAiDA2rT_Q9
R_8r0v8sVRAiDA2rT,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8r0v8sVRAiDA2rT_Q9
R_8GDkKE6n8KyLNaY,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8GDkKE6n8KyLNaY_Q9
R_8GDkKE6n8KyLNaY,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8GDkKE6n8KyLNaY_Q9
R_8erzLuofvpfmYDH,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8erzLuofvpfmYDH_Q9
R_8erzLuofvpfmYDH,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8erzLuofvpfmYDH_Q9
R_80myhNqWg50KTYZ,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_80myhNqWg50KTYZ_Q9
R_80myhNqWg50KTYZ,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_80myhNqWg50KTYZ_Q9
R_82EYWG9ZQ3Xhw8B,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_82EYWG9ZQ3Xhw8B_Q9
R_82EYWG9ZQ3Xhw8B,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_82EYWG9ZQ3Xhw8B_Q9
R_2cXzam8GRpbZ5Dz,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2cXzam8GRpbZ5Dz_Q9
R_2cXzam8GRpbZ5Dz,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2cXzam8GRpbZ5Dz_Q9
R_8rxfxGejHR0qo13,Q9,A,1,Beauty Influence,TikTok,900K,No,10%,TRUE,A,R_8rxfxGejHR0qo13_Q9
R_8rxfxGejHR0qo13,Q9,B,0,Cosmetologist,Instagram,38K,No,20%,FALSE,B,R_8rxfxGejHR0qo13_Q9
R_8GlmLGpPnEqgOFp,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8GlmLGpPnEqgOFp_Q9
R_8GlmLGpPnEqgOFp,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8GlmLGpPnEqgOFp_Q9
R_2qyRfKNtAoQVvYa,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2qyRfKNtAoQVvYa_Q9
R_2qyRfKNtAoQVvYa,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2qyRfKNtAoQVvYa_Q9
R_8j5QhkjsR5InuPn,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8j5QhkjsR5InuPn_Q9
R_8j5QhkjsR5InuPn,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8j5QhkjsR5InuPn_Q9
R_2esLLpHRPJDPLMO,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2esLLpHRPJDPLMO_Q9
R_2esLLpHRPJDPLMO,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2esLLpHRPJDPLMO_Q9
R_2EDd3ibWxL276Ol,Q9,A,1,Beauty Influence,TikTok,900K,No,10%,TRUE,A,R_2EDd3ibWxL276Ol_Q9
R_2EDd3ibWxL276Ol,Q9,B,0,Cosmetologist,Instagram,38K,No,20%,FALSE,B,R_2EDd3ibWxL276Ol_Q9
R_8LMySJoToaRuxUN,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8LMySJoToaRuxUN_Q9
R_8LMySJoToaRuxUN,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8LMySJoToaRuxUN_Q9
R_8hydsHrcdEJVI6L,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8hydsHrcdEJVI6L_Q9
R_8hydsHrcdEJVI6L,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8hydsHrcdEJVI6L_Q9
R_2nNrFDANGtZnYeW,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2nNrFDANGtZnYeW_Q9
R_2nNrFDANGtZnYeW,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2nNrFDANGtZnYeW_Q9
R_2oT58vp6puK6RvJ,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2oT58vp6puK6RvJ_Q9
R_2oT58vp6puK6RvJ,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2oT58vp6puK6RvJ_Q9
R_8jtIMd5qv8uHsR3,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8jtIMd5qv8uHsR3_Q9
R_8jtIMd5qv8uHsR3,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8jtIMd5qv8uHsR3_Q9
R_2OgpHcAPY68ijvj,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2OgpHcAPY68ijvj_Q9
R_2OgpHcAPY68ijvj,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2OgpHcAPY68ijvj_Q9
R_2lWugypvmIoVCdo,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2lWugypvmIoVCdo_Q9
R_2lWugypvmIoVCdo,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2lWugypvmIoVCdo_Q9
R_88Zp8rG8AbArsDk,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_88Zp8rG8AbArsDk_Q9
R_88Zp8rG8AbArsDk,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_88Zp8rG8AbArsDk_Q9
R_2VgzNXyTjjElPW1,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2VgzNXyTjjElPW1_Q9
R_2VgzNXyTjjElPW1,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2VgzNXyTjjElPW1_Q9
R_2PT4pW8naLAP6IQ,Q9,A,1,Beauty Influence,TikTok,900K,No,10%,TRUE,A,R_2PT4pW8naLAP6IQ_Q9
R_2PT4pW8naLAP6IQ,Q9,B,0,Cosmetologist,Instagram,38K,No,20%,FALSE,B,R_2PT4pW8naLAP6IQ_Q9
R_8nmVcVVrUTm6aDD,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8nmVcVVrUTm6aDD_Q9
R_8nmVcVVrUTm6aDD,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8nmVcVVrUTm6aDD_Q9
R_85Uic5vxUZo2Crv,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_85Uic5vxUZo2Crv_Q9
R_85Uic5vxUZo2Crv,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_85Uic5vxUZo2Crv_Q9
R_8JQ4bNuczGDX4J0,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8JQ4bNuczGDX4J0_Q9
R_8JQ4bNuczGDX4J0,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8JQ4bNuczGDX4J0_Q9
R_8Nabxpr1zv5xZlP,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8Nabxpr1zv5xZlP_Q9
R_8Nabxpr1zv5xZlP,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8Nabxpr1zv5xZlP_Q9
R_8OOLVQtnWU4G7fC,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8OOLVQtnWU4G7fC_Q9
R_8OOLVQtnWU4G7fC,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8OOLVQtnWU4G7fC_Q9
R_80vK3oRfZMYfCVc,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_80vK3oRfZMYfCVc_Q9
R_80vK3oRfZMYfCVc,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_80vK3oRfZMYfCVc_Q9
R_8NbpJMf1Ib8m9ea,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8NbpJMf1Ib8m9ea_Q9
R_8NbpJMf1Ib8m9ea,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8NbpJMf1Ib8m9ea_Q9
R_2iy9hnX67fELaDp,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2iy9hnX67fELaDp_Q9
R_2iy9hnX67fELaDp,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2iy9hnX67fELaDp_Q9
R_8l3EHVPHTCoCB4R,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8l3EHVPHTCoCB4R_Q9
R_8l3EHVPHTCoCB4R,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8l3EHVPHTCoCB4R_Q9
R_2P7BVYTkn7g1bMM,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2P7BVYTkn7g1bMM_Q9
R_2P7BVYTkn7g1bMM,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2P7BVYTkn7g1bMM_Q9
R_8mJG14krARTyMU1,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8mJG14krARTyMU1_Q9
R_8mJG14krARTyMU1,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8mJG14krARTyMU1_Q9
R_8JPj1LU4K0ycOeB,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8JPj1LU4K0ycOeB_Q9
R_8JPj1LU4K0ycOeB,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8JPj1LU4K0ycOeB_Q9
R_2QVRvoKKD0jinHP,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2QVRvoKKD0jinHP_Q9
R_2QVRvoKKD0jinHP,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2QVRvoKKD0jinHP_Q9
R_8ltKoAIFs0Ng7Tj,Q9,A,1,Beauty Influence,TikTok,900K,No,10%,TRUE,A,R_8ltKoAIFs0Ng7Tj_Q9
R_8ltKoAIFs0Ng7Tj,Q9,B,0,Cosmetologist,Instagram,38K,No,20%,FALSE,B,R_8ltKoAIFs0Ng7Tj_Q9
R_2OfCkHygTYrdane,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2OfCkHygTYrdane_Q9
R_2OfCkHygTYrdane,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2OfCkHygTYrdane_Q9
R_8yCoaPtv2GoiScx,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8yCoaPtv2GoiScx_Q9
R_8yCoaPtv2GoiScx,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8yCoaPtv2GoiScx_Q9
R_2JE35CGxd47VvNU,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2JE35CGxd47VvNU_Q9
R_2JE35CGxd47VvNU,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2JE35CGxd47VvNU_Q9
R_63TzpsmY3ti82fP,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_63TzpsmY3ti82fP_Q9
R_63TzpsmY3ti82fP,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_63TzpsmY3ti82fP_Q9
R_2fHaq2jJgInXEMC,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2fHaq2jJgInXEMC_Q9
R_2fHaq2jJgInXEMC,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2fHaq2jJgInXEMC_Q9
R_8LGztiv2u1GsYOR,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8LGztiv2u1GsYOR_Q9
R_8LGztiv2u1GsYOR,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8LGztiv2u1GsYOR_Q9
R_2jNzS9ks8lEGCqt,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2jNzS9ks8lEGCqt_Q9
R_2jNzS9ks8lEGCqt,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2jNzS9ks8lEGCqt_Q9
R_8SgdUD3OFdsXlId,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8SgdUD3OFdsXlId_Q9
R_8SgdUD3OFdsXlId,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8SgdUD3OFdsXlId_Q9
R_2nMdD5saTMAzLJh,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2nMdD5saTMAzLJh_Q9
R_2nMdD5saTMAzLJh,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2nMdD5saTMAzLJh_Q9
R_2sf1uguTFqdhsqd,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2sf1uguTFqdhsqd_Q9
R_2sf1uguTFqdhsqd,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2sf1uguTFqdhsqd_Q9
R_2LbTDQs9d0u5i0c,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2LbTDQs9d0u5i0c_Q9
R_2LbTDQs9d0u5i0c,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2LbTDQs9d0u5i0c_Q9
R_2xEFu26xT2Ng6UN,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2xEFu26xT2Ng6UN_Q9
R_2xEFu26xT2Ng6UN,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2xEFu26xT2Ng6UN_Q9
R_2nWpOAN025DRmzn,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2nWpOAN025DRmzn_Q9
R_2nWpOAN025DRmzn,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2nWpOAN025DRmzn_Q9
R_2pnHdrMgnTXj47X,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2pnHdrMgnTXj47X_Q9
R_2pnHdrMgnTXj47X,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2pnHdrMgnTXj47X_Q9
R_2EcWE48y9vwfxVe,Q9,A,1,Beauty Influence,TikTok,900K,No,10%,TRUE,A,R_2EcWE48y9vwfxVe_Q9
R_2EcWE48y9vwfxVe,Q9,B,0,Cosmetologist,Instagram,38K,No,20%,FALSE,B,R_2EcWE48y9vwfxVe_Q9
R_8Kx92A27xUd3QaN,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8Kx92A27xUd3QaN_Q9
R_8Kx92A27xUd3QaN,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8Kx92A27xUd3QaN_Q9
R_8p4oomlUqwdQist,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8p4oomlUqwdQist_Q9
R_8p4oomlUqwdQist,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8p4oomlUqwdQist_Q9
R_2GADmi0JNOFBIlu,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2GADmi0JNOFBIlu_Q9
R_2GADmi0JNOFBIlu,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2GADmi0JNOFBIlu_Q9
R_8TvdPHRbsljOu9X,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8TvdPHRbsljOu9X_Q9
R_8TvdPHRbsljOu9X,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8TvdPHRbsljOu9X_Q9
R_22fl1ldFItmv2pP,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_22fl1ldFItmv2pP_Q9
R_22fl1ldFItmv2pP,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_22fl1ldFItmv2pP_Q9
R_8pXXwwslXm2bzfB,Q9,A,1,Beauty Influence,TikTok,900K,No,10%,TRUE,A,R_8pXXwwslXm2bzfB_Q9
R_8pXXwwslXm2bzfB,Q9,B,0,Cosmetologist,Instagram,38K,No,20%,FALSE,B,R_8pXXwwslXm2bzfB_Q9
R_8rAExLNKsOJODnH,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8rAExLNKsOJODnH_Q9
R_8rAExLNKsOJODnH,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8rAExLNKsOJODnH_Q9
R_8rw2OG3FZ0YjwRY,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8rw2OG3FZ0YjwRY_Q9
R_8rw2OG3FZ0YjwRY,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8rw2OG3FZ0YjwRY_Q9
R_8Cmk9m8MUCkfRtb,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8Cmk9m8MUCkfRtb_Q9
R_8Cmk9m8MUCkfRtb,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_8Cmk9m8MUCkfRtb_Q9
R_2D63I1S3xJMBmHq,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2D63I1S3xJMBmHq_Q9
R_2D63I1S3xJMBmHq,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2D63I1S3xJMBmHq_Q9
R_2hDvDjBUvnaJQlx,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2hDvDjBUvnaJQlx_Q9
R_2hDvDjBUvnaJQlx,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2hDvDjBUvnaJQlx_Q9
R_80rq11NtA2NTRjW,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_80rq11NtA2NTRjW_Q9
R_80rq11NtA2NTRjW,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_80rq11NtA2NTRjW_Q9
R_2Br4qKTEv8yN3pg,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_2Br4qKTEv8yN3pg_Q9
R_2Br4qKTEv8yN3pg,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_2Br4qKTEv8yN3pg_Q9
R_3dPWzqMMyIH6sv8,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_3dPWzqMMyIH6sv8_Q9
R_3dPWzqMMyIH6sv8,Q9,B,1,Cosmetologist,Instagram,38K,No,20%,TRUE,B,R_3dPWzqMMyIH6sv8_Q9
R_8wvpEvsZo6rzDwF,Q9,A,0,Beauty Influence,TikTok,900K,No,10%,FALSE,A,R_8wvpEvsZo6rzDwF_Q9
